Name,Maths,Science,English
Student_6052,74,91,85
Student_6053,64,54,94
Student_6054,75,57,60
Student_6055,89,56,67
Student_6056,67,70,52
Student_6057,58,82,86
Student_6058,75,97,71
Student_6059,51,66,90
Student_6060,52,87,95
Student_6061,74,64,55
Student_6062,99,60,55
Student_6063,81,74,82
Student_6064,51,77,63
Student_6065,64,99,81
Student_6066,73,92,82
Student_6067,88,54,66
Student_6068,81,96,51
Student_6069,92,96,80
Student_6070,64,92,83
Student_6071,92,95,54
Student_6072,96,70,87
Student_6073,83,64,53
Student_6074,80,79,93
Student_6075,91,77,84
Student_6076,94,55,67
Student_6077,78,95,87
Student_6078,89,81,54
Student_6079,53,58,58
Student_6080,51,50,99
Student_6081,56,50,77
Student_6082,82,87,58
Student_6083,63,69,79
Student_6084,87,87,86
Student_6085,67,56,89
Student_6086,75,89,85
Student_6087,64,90,99
Student_6088,72,75,81
Student_6089,83,70,100
Student_6090,84,89,99
Student_6091,60,61,99
Student_6092,70,75,57
Student_6093,52,88,95
Student_6094,81,71,74
Student_6095,74,58,62
Student_6096,72,56,63
Student_6097,80,54,74
Student_6098,76,86,65
Student_6099,51,51,54
Student_6100,84,50,57
Student_6101,55,84,59
Student_6102,92,77,92
Student_6103,96,96,81
Student_6104,83,77,83
Student_6105,72,72,86
Student_6106,93,51,58
Student_6107,100,99,69
Student_6108,83,79,73
Student_6109,68,67,53
Student_6110,55,57,100
Student_6111,51,72,80
Student_6112,52,60,61
Student_6113,61,86,86
Student_6114,85,78,99
Student_6115,67,87,75
Student_6116,65,98,50
Student_6117,92,82,54
Student_6118,73,85,70
Student_6119,61,82,80
Student_6120,96,60,71
Student_6121,80,78,75
Student_6122,87,87,75
Student_6123,65,51,82
Student_6124,90,65,72
Student_6125,95,73,74
Student_6126,96,72,59
Student_6127,62,69,75
Student_6128,53,66,51
Student_6129,58,51,88
Student_6130,68,84,70
Student_6131,97,89,94
Student_6132,79,65,68
Student_6133,57,59,77
Student_6134,66,76,74
Student_6135,58,86,81
Student_6136,60,57,91
Student_6137,100,86,94
Student_6138,57,90,53
Student_6139,88,72,86
Student_6140,63,96,99
Student_6141,98,58,66
Student_6142,76,89,69
Student_6143,98,97,53
Student_6144,99,80,92
Student_6145,57,82,91
Student_6146,75,74,57
Student_6147,80,71,64
Student_6148,52,66,56
Student_6149,89,86,97
Student_6150,80,69,86
Student_6151,90,66,62
Student_6152,98,83,77
Student_6153,72,60,70
Student_6154,99,83,91
Student_6155,89,88,81
Student_6156,63,68,100
Student_6157,56,99,67
Student_6158,91,85,87
Student_6159,58,99,89
Student_6160,57,53,70
Student_6161,64,51,52
Student_6162,91,90,57
Student_6163,72,51,78
Student_6164,98,51,51
Student_6165,59,60,81
Student_6166,57,96,76
Student_6167,80,93,53
Student_6168,97,55,99
Student_6169,63,52,58
Student_6170,82,86,100
Student_6171,60,97,97
Student_6172,74,52,85
Student_6173,85,92,63
Student_6174,68,59,54
Student_6175,99,74,71
Student_6176,56,52,93
Student_6177,81,58,59
Student_6178,72,98,69
Student_6179,98,98,80
Student_6180,52,76,65
Student_6181,92,86,98
Student_6182,73,87,71
Student_6183,55,77,91
Student_6184,73,78,60
Student_6185,58,62,84
Student_6186,68,80,62
Student_6187,88,56,87
Student_6188,64,71,82
Student_6189,97,72,74
Student_6190,63,75,86
Student_6191,87,62,55
Student_6192,70,76,59
Student_6193,92,82,69
Student_6194,54,79,62
Student_6195,73,90,57
Student_6196,71,56,60
Student_6197,59,60,83
Student_6198,56,55,67
Student_6199,91,56,98
Student_6200,100,87,76
Student_6201,53,70,91
Student_6202,61,98,98
Student_6203,63,50,90
Student_6204,87,70,56
Student_6205,73,85,60
Student_6206,77,74,56
Student_6207,81,88,73
Student_6208,67,70,90
Student_6209,76,90,73
Student_6210,55,74,59
Student_6211,61,88,94
Student_6212,70,90,78
Student_6213,51,53,72
Student_6214,57,69,60
Student_6215,56,50,100
Student_6216,80,61,88
Student_6217,63,95,98
Student_6218,94,84,88
Student_6219,71,79,80
Student_6220,62,88,95
Student_6221,90,100,79
Student_6222,84,51,63
Student_6223,62,91,70
Student_6224,85,81,51
Student_6225,95,70,95
Student_6226,96,71,66
Student_6227,93,90,95
Student_6228,68,51,64
Student_6229,69,98,64
Student_6230,75,93,70
Student_6231,85,80,96
Student_6232,71,50,86
Student_6233,74,67,88
Student_6234,58,75,58
Student_6235,69,53,75
Student_6236,92,71,79
Student_6237,75,96,92
Student_6238,50,58,89
Student_6239,90,96,80
Student_6240,58,74,63
Student_6241,77,99,52
Student_6242,91,56,83
Student_6243,52,81,67
Student_6244,55,70,78
Student_6245,91,64,84
Student_6246,98,62,98
Student_6247,74,84,62
Student_6248,69,71,69
Student_6249,85,53,64
Student_6250,100,67,51
Student_6251,95,88,96
Student_6252,68,81,84
Student_6253,58,55,60
Student_6254,64,62,60
Student_6255,73,56,62
Student_6256,73,97,86
Student_6257,76,65,75
Student_6258,86,50,71
Student_6259,90,74,97
Student_6260,82,92,71
Student_6261,75,91,91
Student_6262,67,98,71
Student_6263,59,94,69
Student_6264,95,91,90
Student_6265,50,56,69
Student_6266,70,93,57
Student_6267,100,91,79
Student_6268,61,94,52
Student_6269,74,65,59
Student_6270,79,74,91
Student_6271,62,51,77
Student_6272,95,71,53
Student_6273,85,92,70
Student_6274,82,71,60
Student_6275,59,66,91
Student_6276,90,80,99
Student_6277,73,94,74
Student_6278,75,68,62
Student_6279,96,78,76
Student_6280,54,72,97
Student_6281,64,75,88
Student_6282,87,91,65
Student_6283,58,75,64
Student_6284,66,76,87
Student_6285,75,97,57
Student_6286,71,90,96
Student_6287,77,51,74
Student_6288,62,52,83
Student_6289,57,71,57
Student_6290,86,86,94
Student_6291,54,58,94
Student_6292,56,64,89
Student_6293,71,85,85
Student_6294,65,81,80
Student_6295,74,82,68
Student_6296,55,59,77
Student_6297,83,83,96
Student_6298,68,76,53
Student_6299,99,74,57
Student_6300,61,77,57
Student_6301,71,66,71
Student_6302,100,62,100
Student_6303,70,76,86
Student_6304,71,100,70
Student_6305,86,69,58
Student_6306,55,82,54
Student_6307,87,59,58
Student_6308,92,76,56
Student_6309,53,66,88
Student_6310,74,83,85
Student_6311,80,54,57
Student_6312,99,70,90
Student_6313,90,95,61
Student_6314,57,90,67
Student_6315,61,67,65
Student_6316,57,59,65
Student_6317,67,64,89
Student_6318,59,71,57
Student_6319,66,80,92
Student_6320,77,58,75
Student_6321,54,99,53
Student_6322,61,67,57
Student_6323,53,69,81
Student_6324,69,86,76
Student_6325,67,75,95
Student_6326,62,79,72
Student_6327,73,63,81
Student_6328,83,69,53
Student_6329,54,99,94
Student_6330,82,98,74
Student_6331,62,68,90
Student_6332,84,74,56
Student_6333,69,96,69
Student_6334,80,53,90
Student_6335,64,53,71
Student_6336,91,94,68
Student_6337,53,56,94
Student_6338,97,62,63
Student_6339,90,85,78
Student_6340,90,94,97
Student_6341,76,59,74
Student_6342,53,100,53
Student_6343,74,76,90
Student_6344,54,72,83
Student_6345,98,73,58
Student_6346,95,66,58
Student_6347,59,53,50
Student_6348,63,51,71
Student_6349,74,81,52
Student_6350,69,70,96
Student_6351,100,51,94
Student_6352,88,52,98
Student_6353,98,79,67
Student_6354,61,97,91
Student_6355,83,58,65
Student_6356,94,74,72
Student_6357,85,92,74
Student_6358,51,66,99
Student_6359,63,98,74
Student_6360,79,90,53
Student_6361,69,85,96
Student_6362,77,71,89
Student_6363,93,93,55
Student_6364,96,51,58
Student_6365,87,75,89
Student_6366,97,52,64
Student_6367,91,82,86
Student_6368,80,74,93
Student_6369,52,52,73
Student_6370,75,98,85
Student_6371,59,83,89
Student_6372,91,85,66
Student_6373,66,95,59
Student_6374,67,61,51
Student_6375,99,88,53
Student_6376,68,51,97
Student_6377,86,63,67
Student_6378,100,68,78
Student_6379,51,98,93
Student_6380,85,87,86
Student_6381,89,85,78
Student_6382,52,52,95
Student_6383,80,67,51
Student_6384,71,73,58
Student_6385,81,99,57
Student_6386,55,100,83
Student_6387,82,59,93
Student_6388,53,89,77
Student_6389,79,51,91
Student_6390,90,54,61
Student_6391,82,63,57
Student_6392,65,51,78
Student_6393,69,56,79
Student_6394,54,97,73
Student_6395,88,68,63
Student_6396,86,63,84
Student_6397,71,94,58
Student_6398,53,82,54
Student_6399,79,53,93
Student_6400,93,93,73
Student_6401,83,100,55
Student_6402,87,50,74
Student_6403,89,83,61
Student_6404,88,52,97
Student_6405,52,94,67
Student_6406,75,68,56
Student_6407,82,98,83
Student_6408,86,50,95
Student_6409,85,96,58
Student_6410,62,100,52
Student_6411,92,69,80
Student_6412,76,72,75
Student_6413,69,91,59
Student_6414,97,75,94
Student_6415,93,65,54
Student_6416,61,55,60
Student_6417,90,90,71
Student_6418,98,61,59
Student_6419,80,73,50
Student_6420,61,96,69
Student_6421,50,70,55
Student_6422,59,70,73
Student_6423,67,95,51
Student_6424,84,60,98
Student_6425,78,83,99
Student_6426,97,67,93
Student_6427,72,94,55
Student_6428,76,53,79
Student_6429,89,56,77
Student_6430,54,98,93
Student_6431,73,70,82
Student_6432,87,92,70
Student_6433,87,61,51
Student_6434,50,57,62
Student_6435,57,76,96
Student_6436,57,98,63
Student_6437,67,57,94
Student_6438,92,66,96
Student_6439,67,66,67
Student_6440,82,93,50
Student_6441,52,82,66
Student_6442,81,65,61
Student_6443,50,72,50
Student_6444,90,66,66
Student_6445,70,80,54
Student_6446,80,99,87
Student_6447,72,78,58
Student_6448,54,91,58
Student_6449,83,64,65
Student_6450,72,70,55
Student_6451,63,84,94
Student_6452,82,64,94
Student_6453,90,87,56
Student_6454,67,89,59
Student_6455,68,81,58
Student_6456,52,75,71
Student_6457,55,60,70
Student_6458,84,55,64
Student_6459,64,97,73
Student_6460,82,53,96
Student_6461,50,71,75
Student_6462,78,79,87
Student_6463,99,50,70
Student_6464,99,80,94
Student_6465,74,86,98
Student_6466,65,94,91
Student_6467,67,100,66
Student_6468,76,54,77
Student_6469,77,98,57
Student_6470,86,79,68
Student_6471,72,68,99
Student_6472,72,76,68
Student_6473,63,50,79
Student_6474,81,52,73
Student_6475,86,51,70
Student_6476,59,79,58
Student_6477,57,83,96
Student_6478,91,78,70
Student_6479,61,84,54
Student_6480,73,64,98
Student_6481,50,52,60
Student_6482,73,83,68
Student_6483,73,94,88
Student_6484,68,70,83
Student_6485,87,82,99
Student_6486,77,59,65
Student_6487,74,89,55
Student_6488,83,75,94
Student_6489,59,83,97
Student_6490,91,59,87
Student_6491,88,79,56
Student_6492,62,81,72
Student_6493,79,92,65
Student_6494,84,80,75
Student_6495,56,78,72
Student_6496,79,75,53
Student_6497,71,55,71
Student_6498,99,88,53
Student_6499,72,83,61
Student_6500,54,60,91
Student_6501,62,76,72
Student_6502,84,63,70
Student_6503,92,100,83
Student_6504,68,73,100
Student_6505,59,64,91
Student_6506,89,100,90
Student_6507,88,68,66
Student_6508,67,69,92
Student_6509,90,71,82
Student_6510,66,83,88
Student_6511,82,93,72
Student_6512,81,68,80
Student_6513,62,53,58
Student_6514,58,99,91
Student_6515,64,75,85
Student_6516,80,63,64
Student_6517,52,53,98
Student_6518,52,70,57
Student_6519,59,76,58
Student_6520,71,87,53
Student_6521,87,69,82
Student_6522,89,96,81
Student_6523,88,57,60
Student_6524,62,98,78
Student_6525,87,100,90
Student_6526,65,83,59
Student_6527,52,51,66
Student_6528,89,57,76
Student_6529,80,52,58
Student_6530,55,55,86
Student_6531,66,63,70
Student_6532,75,90,71
Student_6533,60,88,52
Student_6534,87,61,74
Student_6535,66,92,84
Student_6536,94,89,69
Student_6537,92,54,51
Student_6538,83,84,97
Student_6539,56,92,72
Student_6540,79,81,88
Student_6541,50,55,59
Student_6542,56,94,93
Student_6543,97,72,51
Student_6544,65,73,77
Student_6545,61,51,98
Student_6546,62,56,56
Student_6547,72,72,77
Student_6548,74,82,53
Student_6549,88,100,73
Student_6550,55,80,83
Student_6551,77,59,85
Student_6552,62,58,57
Student_6553,67,81,84
Student_6554,67,75,86
Student_6555,64,70,58
Student_6556,100,88,70
Student_6557,59,61,78
Student_6558,70,69,67
Student_6559,78,87,98
Student_6560,76,68,96
Student_6561,70,70,76
Student_6562,51,59,72
Student_6563,96,79,78
Student_6564,82,87,65
Student_6565,96,90,93
Student_6566,79,96,89
Student_6567,62,56,67
Student_6568,63,75,77
Student_6569,80,73,88
Student_6570,57,59,94
Student_6571,69,78,54
Student_6572,63,81,79
Student_6573,74,97,99
Student_6574,50,62,60
Student_6575,60,84,60
Student_6576,80,82,94
Student_6577,98,83,55
Student_6578,98,50,54
Student_6579,69,76,58
Student_6580,95,86,71
Student_6581,55,72,74
Student_6582,68,64,56
Student_6583,56,69,81
Student_6584,67,83,69
Student_6585,63,76,81
Student_6586,94,82,90
Student_6587,50,53,84
Student_6588,54,98,59
Student_6589,85,71,66
Student_6590,63,57,63
Student_6591,95,86,87
Student_6592,92,86,97
Student_6593,73,68,56
Student_6594,89,59,86
Student_6595,88,100,67
Student_6596,58,58,91
Student_6597,68,69,74
Student_6598,73,96,98
Student_6599,89,68,83
Student_6600,78,59,97
Student_6601,95,73,91
Student_6602,90,72,55
Student_6603,87,80,78
Student_6604,61,70,83
Student_6605,51,74,99
Student_6606,67,97,53
Student_6607,100,68,52
Student_6608,93,79,63
Student_6609,86,81,70
Student_6610,79,57,56
Student_6611,92,52,73
Student_6612,64,78,92
Student_6613,58,62,75
Student_6614,89,94,93
Student_6615,59,67,60
Student_6616,73,53,94
Student_6617,60,91,59
Student_6618,96,66,88
Student_6619,61,78,84
Student_6620,86,67,69
Student_6621,77,82,58
Student_6622,89,89,52
Student_6623,50,97,53
Student_6624,90,93,100
Student_6625,87,86,78
Student_6626,60,91,55
Student_6627,78,95,73
Student_6628,97,51,85
Student_6629,59,92,64
Student_6630,99,74,66
Student_6631,69,88,75
Student_6632,66,76,66
Student_6633,57,87,79
Student_6634,57,71,51
Student_6635,79,94,61
Student_6636,78,97,63
Student_6637,75,87,79
Student_6638,64,97,61
Student_6639,57,71,93
Student_6640,93,97,73
Student_6641,75,71,81
Student_6642,82,53,69
Student_6643,50,98,85
Student_6644,56,55,59
Student_6645,67,51,53
Student_6646,76,99,80
Student_6647,83,79,72
Student_6648,87,56,71
Student_6649,68,77,77
Student_6650,73,63,67
Student_6651,52,55,63
Student_6652,67,83,79
Student_6653,50,73,51
Student_6654,67,80,94
Student_6655,51,71,94
Student_6656,63,98,81
Student_6657,63,84,95
Student_6658,65,98,80
Student_6659,64,87,91
Student_6660,86,72,96
Student_6661,99,55,56
Student_6662,93,50,74
Student_6663,86,63,57
Student_6664,89,81,88
Student_6665,58,71,89
Student_6666,82,61,88
Student_6667,50,52,81
Student_6668,50,97,66
Student_6669,77,68,55
Student_6670,68,50,55
Student_6671,89,63,74
Student_6672,68,96,95
Student_6673,95,70,98
Student_6674,68,55,77
Student_6675,95,69,67
Student_6676,63,100,80
Student_6677,64,84,62
Student_6678,79,90,52
Student_6679,74,70,88
Student_6680,95,78,98
Student_6681,98,90,70
Student_6682,64,99,92
Student_6683,71,92,58
Student_6684,53,56,98
Student_6685,77,69,76
Student_6686,62,100,52
Student_6687,67,69,89
Student_6688,52,98,61
Student_6689,52,91,51
Student_6690,61,99,80
Student_6691,69,96,79
Student_6692,96,76,76
Student_6693,80,82,74
Student_6694,65,61,56
Student_6695,65,75,65
Student_6696,69,70,87
Student_6697,68,64,66
Student_6698,92,52,91
Student_6699,98,51,90
Student_6700,79,86,66
Student_6701,66,62,91
Student_6702,62,100,88
Student_6703,87,56,71
Student_6704,53,57,100
Student_6705,100,98,59
Student_6706,72,86,99
Student_6707,96,100,91
Student_6708,97,98,90
Student_6709,93,74,56
Student_6710,94,58,52
Student_6711,62,74,72
Student_6712,56,65,85
Student_6713,66,82,55
Student_6714,95,67,56
Student_6715,81,75,56
Student_6716,61,96,66
Student_6717,59,51,64
Student_6718,72,91,52
Student_6719,95,77,70
Student_6720,100,87,89
Student_6721,76,76,63
Student_6722,100,98,52
Student_6723,90,56,81
Student_6724,77,94,74
Student_6725,56,76,79
Student_6726,70,80,82
Student_6727,53,50,75
Student_6728,74,81,72
Student_6729,80,62,98
Student_6730,67,93,100
Student_6731,71,72,90
Student_6732,75,61,74
Student_6733,86,68,85
Student_6734,67,92,99
Student_6735,59,63,97
Student_6736,93,61,91
Student_6737,54,74,68
Student_6738,62,69,67
Student_6739,78,97,64
Student_6740,82,95,55
Student_6741,100,79,94
Student_6742,64,69,67
Student_6743,95,82,85
Student_6744,91,94,82
Student_6745,74,75,99
Student_6746,55,53,51
Student_6747,52,70,92
Student_6748,65,76,69
Student_6749,59,66,95
Student_6750,73,99,100
Student_6751,54,57,82
Student_6752,73,80,80
Student_6753,98,91,73
Student_6754,79,98,92
Student_6755,96,60,61
Student_6756,72,73,70
Student_6757,72,60,86
Student_6758,70,100,92
Student_6759,95,53,95
Student_6760,64,65,99
Student_6761,59,93,53
Student_6762,100,68,80
Student_6763,52,64,65
Student_6764,100,60,72
Student_6765,87,70,88
Student_6766,82,57,100
Student_6767,67,79,84
Student_6768,100,69,81
Student_6769,71,63,95
Student_6770,81,80,71
Student_6771,73,81,82
Student_6772,68,87,79
Student_6773,70,97,80
Student_6774,59,80,78
Student_6775,52,59,55
Student_6776,58,90,60
Student_6777,72,51,82
Student_6778,80,94,58
Student_6779,93,89,75
Student_6780,76,88,99
Student_6781,62,65,58
Student_6782,54,85,56
Student_6783,78,75,85
Student_6784,95,52,85
Student_6785,76,79,65
Student_6786,73,77,54
Student_6787,64,67,98
Student_6788,78,86,57
Student_6789,57,72,82
Student_6790,54,54,78
Student_6791,80,58,62
Student_6792,72,55,52
Student_6793,50,55,75
Student_6794,100,97,70
Student_6795,84,80,56
Student_6796,85,59,57
Student_6797,91,57,91
Student_6798,96,99,95
Student_6799,71,58,57
Student_6800,80,95,71
Student_6801,97,91,80
Student_6802,77,51,75
Student_6803,51,77,96
Student_6804,81,56,76
Student_6805,80,73,94
Student_6806,90,84,92
Student_6807,85,82,74
Student_6808,95,78,83
Student_6809,74,87,91
Student_6810,52,78,67
Student_6811,72,94,82
Student_6812,73,83,74
Student_6813,57,56,67
Student_6814,77,68,58
Student_6815,77,78,90
Student_6816,70,80,56
Student_6817,51,98,61
Student_6818,96,77,89
Student_6819,78,92,97
Student_6820,52,100,87
Student_6821,73,87,50
Student_6822,60,68,54
Student_6823,87,94,58
Student_6824,60,50,83
Student_6825,92,85,54
Student_6826,52,86,97
Student_6827,99,88,56
Student_6828,55,56,75
Student_6829,83,100,99
Student_6830,50,60,83
Student_6831,51,90,98
Student_6832,52,66,71
Student_6833,90,98,82
Student_6834,96,59,69
Student_6835,68,65,89
Student_6836,74,99,93
Student_6837,51,100,70
Student_6838,87,92,51
Student_6839,73,85,78
Student_6840,55,96,61
Student_6841,58,97,65
Student_6842,58,94,96
Student_6843,60,95,76
Student_6844,62,84,59
Student_6845,100,64,71
Student_6846,59,57,81
Student_6847,56,97,96
Student_6848,86,71,72
Student_6849,83,62,69
Student_6850,70,61,93
Student_6851,57,72,78
Student_6852,58,68,78
Student_6853,88,86,87
Student_6854,63,76,54
Student_6855,52,71,98
Student_6856,85,67,67
Student_6857,68,53,75
Student_6858,56,96,60
Student_6859,98,75,75
Student_6860,88,85,60
Student_6861,74,86,89
Student_6862,51,92,81
Student_6863,94,74,84
Student_6864,94,87,62
Student_6865,70,85,94
Student_6866,98,82,92
Student_6867,83,87,52
Student_6868,75,87,91
Student_6869,96,79,93
Student_6870,83,71,67
Student_6871,59,71,73
Student_6872,96,53,66
Student_6873,56,96,90
Student_6874,67,61,75
Student_6875,77,54,100
Student_6876,68,98,53
Student_6877,62,75,94
Student_6878,51,67,73
Student_6879,70,52,77
Student_6880,82,64,59
Student_6881,83,74,92
Student_6882,98,57,60
Student_6883,88,84,55
Student_6884,69,76,76
Student_6885,92,69,86
Student_6886,50,91,54
Student_6887,95,50,55
Student_6888,50,50,99
Student_6889,55,61,57
Student_6890,75,55,65
Student_6891,84,81,58
Student_6892,66,53,54
Student_6893,95,95,56
Student_6894,98,94,97
Student_6895,75,54,65
Student_6896,86,52,73
Student_6897,53,83,68
Student_6898,56,83,61
Student_6899,83,100,54
Student_6900,56,91,76
Student_6901,50,56,71
Student_6902,63,57,85
Student_6903,86,55,81
Student_6904,89,56,91
Student_6905,94,100,75
Student_6906,70,61,76
Student_6907,72,62,94
Student_6908,50,92,98
Student_6909,66,68,67
Student_6910,64,60,70
Student_6911,63,87,56
Student_6912,55,87,82
Student_6913,99,78,77
Student_6914,86,77,62
Student_6915,85,56,50
Student_6916,66,98,51
Student_6917,72,67,62
Student_6918,76,97,90
Student_6919,84,91,98
Student_6920,52,97,88
Student_6921,53,86,65
Student_6922,60,89,89
Student_6923,89,71,86
Student_6924,79,56,97
Student_6925,81,83,79
Student_6926,82,61,85
